"condition","environment","groupID","subjectID","groupSize","averagePerformance","optimalChoiceRate","optimalChoiceCount","totalRoundNum","taskDifficulty","groupSize_standerized","groupSize_centralized","groupSize_standerized2","groupSize_centralized2","choiceCount_poor","choiceCount_good1","choiceCount_good2","average_entropy","average_gini","amazonID","alpha","beta","soc_raw","soc_change","soc2","soc70","theta","low_alpha","low_beta","low_soc_raw","low_soc_change","low_soc2","low_theta","high_alpha","high_beta","high_soc_raw","high_soc_change","high_soc2","high_theta","alpha_25","beta_25","soc_raw_25","soc_change_25","soc2_25","theta_25","alpha_75","beta_75","soc_raw_75","soc_change_75","soc2_75","theta_75","annealing","annealing_25","annealing_75","high_annealing","low_annealing","smallestWaicModel","frequency_dependence_4","male_female_other","age","average_copy_rate","average_invTemp"
5,"e1+e2","subRoom5_5_3","A35CL7JL2TKT3O",9,1.8,0.5,35,70,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,21,34,15,0.868089766544274,0.220746108427268,"A35CL7JL2TKT3O",0.913009572899601,1.58517444768879,-2.89983139732858,2.66401285938004,0.0557133980862255,0.514679945312165,-1.47441586418144,0.262578571896537,0.505090513367488,-6.32857743729691,-11.17834795251,0.00180067641015635,-8.88846089331988,0.999926502683873,2.99384586915997,-0.457003535575523,7.70156041941654,0.344107574814872,8.87770781921415,0.77604214385371,1.21252687581231,-3.70538960372887,-0.413286341169697,0.0253008729526012,-3.33172891284882,0.980907512333173,2.00196979886615,-2.08312725350528,4.12975470843594,0.113876908864398,-0.0500962043635673,1.03044021103956,-0.635168547068015,2.67681315631453,6.00462211738885,-2.74315167249763,"UNC6_sReduc_ann","Neg-freq-dep",1,62,0.221786234402934,2.0927784210255
5,"environment 1","subRoom5_5_3","A37BBKFZU9BINN",9,1.53571428571429,0.535714285714286,15,28,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,6,15,7,0.868505730107771,0.212071330589849,"A37BBKFZU9BINN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNC6_sReduc_ann","--",2,37,NA,NA
5,"environment 2","subRoom5_5_3","A37BBKFZU9BINN",9,NA,NA,NA,NA,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,0,0,0,NA,NA,"A37BBKFZU9BINN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNC6_sReduc_ann","--",2,37,NA,NA
5,"e1+e2","subRoom5_5_3","A37BBKFZU9BINN",9,NA,NA,NA,NA,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,6,15,7,0.868505730107771,0.212071330589849,"A37BBKFZU9BINN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNC6_sReduc_ann","--",2,37,NA,NA
5,"environment 1","subRoom5_5_3","A3UH00BG8WP23H",9,1.3,0.3,12,40,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,16,12,12,0.866086843613119,0.221272554605888,"A3UH00BG8WP23H",0.0171019230139052,0.71710006207477,-2.74132818056553,-2.95113230584578,0.0563652495057508,0.00263840760807457,1.99178398691013,1.09831631536779e-06,-2.79025783601015,-7.97109157598164,-16.0929636903486,0.00033035943979707,-5.66151434061416,0.985754397367138,2.95041500720702,0.68902376542759,5.97549380768471,0.654495591237791,13.1688968259141,0.00131586622484192,-0.214297460098551,-3.9559312485539,-5.89329220168274,0.0174120541488355,-0.0445266492440451,0.136029533983878,1.51320816940724,-1.63239505463124,-0.376626386782489,0.146085224132421,4.73596317588304,1.17331624381559,-0.500010955118813,3.03974162627812,7.36447917287495,-6.84635927633391,"UNC6_sReduc_ann","Random-copying",2,24,0.0182948600177711,0.814112095121383
5,"environment 2","subRoom5_5_3","A3UH00BG8WP23H",9,2,0.333333333333333,10,30,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,10,10,10,0.87076033045248,0.220061728395062,"A3UH00BG8WP23H",0.0171019230139052,0.71710006207477,-2.74132818056553,-2.95113230584578,0.0563652495057508,0.00263840760807457,1.99178398691013,1.09831631536779e-06,-2.79025783601015,-7.97109157598164,-16.0929636903486,0.00033035943979707,-5.66151434061416,0.985754397367138,2.95041500720702,0.68902376542759,5.97549380768471,0.654495591237791,13.1688968259141,0.00131586622484192,-0.214297460098551,-3.9559312485539,-5.89329220168274,0.0174120541488355,-0.0445266492440451,0.136029533983878,1.51320816940724,-1.63239505463124,-0.376626386782489,0.146085224132421,4.73596317588304,1.17331624381559,-0.500010955118813,3.03974162627812,7.36447917287495,-6.84635927633391,"UNC6_sReduc_ann","Random-copying",2,24,0.0182948600177711,0.814112095121383
5,"e1+e2","subRoom5_5_3","A3UH00BG8WP23H",9,1.6,0.314285714285714,22,70,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,26,22,22,0.868089766544274,0.220746108427268,"A3UH00BG8WP23H",0.0171019230139052,0.71710006207477,-2.74132818056553,-2.95113230584578,0.0563652495057508,0.00263840760807457,1.99178398691013,1.09831631536779e-06,-2.79025783601015,-7.97109157598164,-16.0929636903486,0.00033035943979707,-5.66151434061416,0.985754397367138,2.95041500720702,0.68902376542759,5.97549380768471,0.654495591237791,13.1688968259141,0.00131586622484192,-0.214297460098551,-3.9559312485539,-5.89329220168274,0.0174120541488355,-0.0445266492440451,0.136029533983878,1.51320816940724,-1.63239505463124,-0.376626386782489,0.146085224132421,4.73596317588304,1.17331624381559,-0.500010955118813,3.03974162627812,7.36447917287495,-6.84635927633391,"UNC6_sReduc_ann","Random-copying",2,24,0.0182948600177711,0.814112095121383
5,"environment 1","subRoom5_5_3","AP6MF3NZVUW5C",9,1.55,0.55,22,40,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,16,22,2,0.866086843613119,0.221272554605888,"AP6MF3NZVUW5C",0.181796642971144,1.19450692604237,-2.32325731291556,-5.21081772278269,0.0767736539204899,0.000416312719637251,2.88205149740386,0.0240447245783608,-0.425684234190153,-7.75415706001564,-17.6466764044038,0.000389806167745072,-5.79261527680326,0.51234017427235,2.88182239150131,0.716684858281195,0.924681231778334,0.601725399616662,12.390052482914,0.0748051937730164,0.709014919986281,-3.79635276400733,-8.18737427921519,0.0192561494983831,1.12344167283697,0.328828222025242,1.70035725811087,-1.20073102227246,-2.74716850925944,0.19796683348054,5.11458461835483,5.58498468011426,4.26790463160476,7.1175241254574,11.3150139580631,2.08462514956762,"UNC6_sReduc_ann","Pos-freq-dep",2,33,0.0159467584423541,4.05217311289632
5,"environment 2","subRoom5_5_3","AP6MF3NZVUW5C",9,2,0,0,30,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,0,30,0,0.87076033045248,0.220061728395062,"AP6MF3NZVUW5C",0.181796642971144,1.19450692604237,-2.32325731291556,-5.21081772278269,0.0767736539204899,0.000416312719637251,2.88205149740386,0.0240447245783608,-0.425684234190153,-7.75415706001564,-17.6466764044038,0.000389806167745072,-5.79261527680326,0.51234017427235,2.88182239150131,0.716684858281195,0.924681231778334,0.601725399616662,12.390052482914,0.0748051937730164,0.709014919986281,-3.79635276400733,-8.18737427921519,0.0192561494983831,1.12344167283697,0.328828222025242,1.70035725811087,-1.20073102227246,-2.74716850925944,0.19796683348054,5.11458461835483,5.58498468011426,4.26790463160476,7.1175241254574,11.3150139580631,2.08462514956762,"UNC6_sReduc_ann","Pos-freq-dep",2,33,0.0159467584423541,4.05217311289632
5,"e1+e2","subRoom5_5_3","AP6MF3NZVUW5C",9,1.74285714285714,0.314285714285714,22,70,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,16,52,2,0.868089766544274,0.220746108427268,"AP6MF3NZVUW5C",0.181796642971144,1.19450692604237,-2.32325731291556,-5.21081772278269,0.0767736539204899,0.000416312719637251,2.88205149740386,0.0240447245783608,-0.425684234190153,-7.75415706001564,-17.6466764044038,0.000389806167745072,-5.79261527680326,0.51234017427235,2.88182239150131,0.716684858281195,0.924681231778334,0.601725399616662,12.390052482914,0.0748051937730164,0.709014919986281,-3.79635276400733,-8.18737427921519,0.0192561494983831,1.12344167283697,0.328828222025242,1.70035725811087,-1.20073102227246,-2.74716850925944,0.19796683348054,5.11458461835483,5.58498468011426,4.26790463160476,7.1175241254574,11.3150139580631,2.08462514956762,"UNC6_sReduc_ann","Pos-freq-dep",2,33,0.0159467584423541,4.05217311289632
5,"environment 1","subRoom5_5_3","AQNIO8YEHWUBR",9,1.4,0.4,16,40,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,14,16,10,0.866086843613119,0.221272554605888,"AQNIO8YEHWUBR",0.912299246514168,1.61249370728911,-2.58071330230667,-2.44966897623279,0.0645559133298517,0.00547597562376556,0.318691604877887,0.663375161807626,0.550039149742984,-7.34142260729087,-15.0768539950342,0.000600761482911037,-7.6747254887353,0.999916108466676,2.9954937080865,0.0775300489992328,2.75400532208178,0.487155549529314,11.3177366624758,0.82804291793412,1.24285674999941,-3.65306102576269,-5.73054577638932,0.022286456746888,-1.35727916121985,0.974349428003726,2.03549670499776,-1.57633783791758,-0.280270972276282,0.160076146854593,3.45024638444653,1.50193858254698,0.598560555255407,2.50358486842308,5.20759288467028,-0.999436960164958,"UNC6_sReduc_ann","Random-copying",2,24,0.0239422430119014,2.33563830431461
5,"environment 2","subRoom5_5_3","AQNIO8YEHWUBR",9,1.76666666666667,0.2,6,30,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,13,11,6,0.87076033045248,0.220061728395062,"AQNIO8YEHWUBR",0.912299246514168,1.61249370728911,-2.58071330230667,-2.44966897623279,0.0645559133298517,0.00547597562376556,0.318691604877887,0.663375161807626,0.550039149742984,-7.34142260729087,-15.0768539950342,0.000600761482911037,-7.6747254887353,0.999916108466676,2.9954937080865,0.0775300489992328,2.75400532208178,0.487155549529314,11.3177366624758,0.82804291793412,1.24285674999941,-3.65306102576269,-5.73054577638932,0.022286456746888,-1.35727916121985,0.974349428003726,2.03549670499776,-1.57633783791758,-0.280270972276282,0.160076146854593,3.45024638444653,1.50193858254698,0.598560555255407,2.50358486842308,5.20759288467028,-0.999436960164958,"UNC6_sReduc_ann","Random-copying",2,24,0.0239422430119014,2.33563830431461
5,"e1+e2","subRoom5_5_3","AQNIO8YEHWUBR",9,1.55714285714286,0.314285714285714,22,70,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,27,27,16,0.868089766544274,0.220746108427268,"AQNIO8YEHWUBR",0.912299246514168,1.61249370728911,-2.58071330230667,-2.44966897623279,0.0645559133298517,0.00547597562376556,0.318691604877887,0.663375161807626,0.550039149742984,-7.34142260729087,-15.0768539950342,0.000600761482911037,-7.6747254887353,0.999916108466676,2.9954937080865,0.0775300489992328,2.75400532208178,0.487155549529314,11.3177366624758,0.82804291793412,1.24285674999941,-3.65306102576269,-5.73054577638932,0.022286456746888,-1.35727916121985,0.974349428003726,2.03549670499776,-1.57633783791758,-0.280270972276282,0.160076146854593,3.45024638444653,1.50193858254698,0.598560555255407,2.50358486842308,5.20759288467028,-0.999436960164958,"UNC6_sReduc_ann","Random-copying",2,24,0.0239422430119014,2.33563830431461
5,"environment 1","subRoom5_5_3","AV2UDZIHKP4W3",9,1.25641025641026,0.256410256410256,10,39,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,13,10,16,0.864262645674581,0.221832358674464,"AV2UDZIHKP4W3",0.971549836713666,1.14391303145827,-2.24284322675194,0.280577657664006,0.0956567154368677,0.152845393668586,3.27800755125708,0.633312228429175,-0.209328614877132,-5.89993531710006,-11.7196229103735,0.00249266901071125,-5.16272155047431,0.999974226903853,2.46640634966376,0.0128928443496487,4.56062551360582,0.499964144919108,14.4901676660691,0.914805054582647,0.680693807279676,-3.08320026142318,-2.59234923615835,0.0435388702368391,1.22914898237698,0.993914756672523,1.5532417835862,-1.51713824716976,1.85989695234256,0.178437591390882,6.04530599558566,0.786815090622214,0.00332829673925172,1.73199765743064,4.22636714143291,-1.51059961399676,"UNC6_sReduc_ann","Pos-freq-dep",2,30,0.115810554230789,1.49108749193297
5,"environment 2","subRoom5_5_3","AV2UDZIHKP4W3",9,2.2,0.366666666666667,11,30,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,5,14,11,0.87076033045248,0.220061728395062,"AV2UDZIHKP4W3",0.971549836713666,1.14391303145827,-2.24284322675194,0.280577657664006,0.0956567154368677,0.152845393668586,3.27800755125708,0.633312228429175,-0.209328614877132,-5.89993531710006,-11.7196229103735,0.00249266901071125,-5.16272155047431,0.999974226903853,2.46640634966376,0.0128928443496487,4.56062551360582,0.499964144919108,14.4901676660691,0.914805054582647,0.680693807279676,-3.08320026142318,-2.59234923615835,0.0435388702368391,1.22914898237698,0.993914756672523,1.5532417835862,-1.51713824716976,1.85989695234256,0.178437591390882,6.04530599558566,0.786815090622214,0.00332829673925172,1.73199765743064,4.22636714143291,-1.51059961399676,"UNC6_sReduc_ann","Pos-freq-dep",2,30,0.115810554230789,1.49108749193297
5,"e1+e2","subRoom5_5_3","AV2UDZIHKP4W3",9,1.66666666666667,0.304347826086957,21,69,"78%",-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,18,24,27,0.867087726012798,0.221051198257081,"AV2UDZIHKP4W3",0.971549836713666,1.14391303145827,-2.24284322675194,0.280577657664006,0.0956567154368677,0.152845393668586,3.27800755125708,0.633312228429175,-0.209328614877132,-5.89993531710006,-11.7196229103735,0.00249266901071125,-5.16272155047431,0.999974226903853,2.46640634966376,0.0128928443496487,4.56062551360582,0.499964144919108,14.4901676660691,0.914805054582647,0.680693807279676,-3.08320026142318,-2.59234923615835,0.0435388702368391,1.22914898237698,0.993914756672523,1.5532417835862,-1.51713824716976,1.85989695234256,0.178437591390882,6.04530599558566,0.786815090622214,0.00332829673925172,1.73199765743064,4.22636714143291,-1.51059961399676,"UNC6_sReduc_ann","Pos-freq-dep",2,30,0.115810554230789,1.49108749193297
5,"environment 1","subRoom5_5_4","A3E3RCR51Z8EVP",1,1.7,0.7,28,40,"78%",-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,7,28,5,0,0.666666666666667,"A3E3RCR51Z8EVP",0.381930578561395,0.464940343885364,NA,NA,NA,NA,NA,0.247582943479619,-0.674486497192915,NA,NA,NA,NA,0.718300787036489,1.48220020408639,NA,NA,NA,NA,0.328091781010717,0.0631137954795445,NA,NA,NA,NA,0.46199334507819,0.819851156923565,NA,NA,NA,NA,6.0977217777403,4.89522450646559,7.48281511320862,10.6495911303343,2.8609548097301,"AL_ann","Single-condition",2,33,NA,NA
5,"environment 2","subRoom5_5_4","A3E3RCR51Z8EVP",1,2.66666666666667,0.666666666666667,20,30,"78%",-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,0,10,20,0,0.666666666666667,"A3E3RCR51Z8EVP",0.381930578561395,0.464940343885364,NA,NA,NA,NA,NA,0.247582943479619,-0.674486497192915,NA,NA,NA,NA,0.718300787036489,1.48220020408639,NA,NA,NA,NA,0.328091781010717,0.0631137954795445,NA,NA,NA,NA,0.46199334507819,0.819851156923565,NA,NA,NA,NA,6.0977217777403,4.89522450646559,7.48281511320862,10.6495911303343,2.8609548097301,"AL_ann","Single-condition",2,33,NA,NA
5,"e1+e2","subRoom5_5_4","A3E3RCR51Z8EVP",1,2.11428571428571,0.685714285714286,48,70,"78%",-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,7,38,25,0,0.666666666666667,"A3E3RCR51Z8EVP",0.381930578561395,0.464940343885364,NA,NA,NA,NA,NA,0.247582943479619,-0.674486497192915,NA,NA,NA,NA,0.718300787036489,1.48220020408639,NA,NA,NA,NA,0.328091781010717,0.0631137954795445,NA,NA,NA,NA,0.46199334507819,0.819851156923565,NA,NA,NA,NA,6.0977217777403,4.89522450646559,7.48281511320862,10.6495911303343,2.8609548097301,"AL_ann","Single-condition",2,33,NA,NA
5,"environment 1","subRoom5_5_5","A8DGMANJAHWYX",1,1.475,0.475,19,40,"78%",-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,10,19,11,0,0.666666666666667,"A8DGMANJAHWYX",0.942209903700205,0.71415139875716,NA,NA,NA,NA,NA,0.661817442347551,-0.316378182674103,NA,NA,NA,NA,0.99996730757587,1.65538373265011,NA,NA,NA,NA,0.858288723265165,0.390786944503589,NA,NA,NA,NA,0.984900692517342,1.02211452325212,NA,NA,NA,NA,2.92919044292001,2.15873986164013,3.64505662842278,5.55171518290244,0.757447804957356,"AL_ann","Single-condition",1,31,NA,NA
5,"environment 2","subRoom5_5_5","A8DGMANJAHWYX",1,2.46666666666667,0.566666666666667,17,30,"78%",-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,3,10,17,0,0.666666666666667,"A8DGMANJAHWYX",0.942209903700205,0.71415139875716,NA,NA,NA,NA,NA,0.661817442347551,-0.316378182674103,NA,NA,NA,NA,0.99996730757587,1.65538373265011,NA,NA,NA,NA,0.858288723265165,0.390786944503589,NA,NA,NA,NA,0.984900692517342,1.02211452325212,NA,NA,NA,NA,2.92919044292001,2.15873986164013,3.64505662842278,5.55171518290244,0.757447804957356,"AL_ann","Single-condition",1,31,NA,NA
5,"e1+e2","subRoom5_5_5","A8DGMANJAHWYX",1,1.9,0.514285714285714,36,70,"78%",-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,13,29,28,0,0.666666666666667,"A8DGMANJAHWYX",0.942209903700205,0.71415139875716,NA,NA,NA,NA,NA,0.661817442347551,-0.316378182674103,NA,NA,NA,NA,0.99996730757587,1.65538373265011,NA,NA,NA,NA,0.858288723265165,0.390786944503589,NA,NA,NA,NA,0.984900692517342,1.02211452325212,NA,NA,NA,NA,2.92919044292001,2.15873986164013,3.64505662842278,5.55171518290244,0.757447804957356,"AL_ann","Single-condition",1,31,NA,NA
5,"environment 1","subRoom5_5_6","A1FF5C5BXODWSY",1,1.35897435897436,0.358974358974359,14,39,"78%",-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,11,14,14,0,0.666666666666667,"A1FF5C5BXODWSY",0.341925597789281,0.292260147986472,NA,NA,NA,NA,NA,8.93382302523862e-06,-1.53808293574988,NA,NA,NA,NA,0.996769298935477,1.94399746660615,NA,NA,NA,NA,0.0121671963083497,-0.183419029118325,NA,NA,NA,NA,0.731344952589857,0.75226926371201,NA,NA,NA,NA,0.740917679731092,-0.195600941550608,1.78563501134549,4.99533037321536,-3.12079191440002,"AL_ann","Single-condition",1,32,NA,NA
5,"environment 2","subRoom5_5_6","A1FF5C5BXODWSY",1,2.06666666666667,0.433333333333333,13,30,"78%",-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,11,6,13,0,0.666666666666667,"A1FF5C5BXODWSY",0.341925597789281,0.292260147986472,NA,NA,NA,NA,NA,8.93382302523862e-06,-1.53808293574988,NA,NA,NA,NA,0.996769298935477,1.94399746660615,NA,NA,NA,NA,0.0121671963083497,-0.183419029118325,NA,NA,NA,NA,0.731344952589857,0.75226926371201,NA,NA,NA,NA,0.740917679731092,-0.195600941550608,1.78563501134549,4.99533037321536,-3.12079191440002,"AL_ann","Single-condition",1,32,NA,NA
5,"e1+e2","subRoom5_5_6","A1FF5C5BXODWSY",1,1.66666666666667,0.391304347826087,27,69,"78%",-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,22,20,27,0,0.666666666666667,"A1FF5C5BXODWSY",0.341925597789281,0.292260147986472,NA,NA,NA,NA,NA,8.93382302523862e-06,-1.53808293574988,NA,NA,NA,NA,0.996769298935477,1.94399746660615,NA,NA,NA,NA,0.0121671963083497,-0.183419029118325,NA,NA,NA,NA,0.731344952589857,0.75226926371201,NA,NA,NA,NA,0.740917679731092,-0.195600941550608,1.78563501134549,4.99533037321536,-3.12079191440002,"AL_ann","Single-condition",1,32,NA,NA
5,"environment 1","subRoom5_5_8","A1CE2XPYCDRHVZ",1,1.3,0.3,12,40,"78%",-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,14,12,14,0,0.666666666666667,"A1CE2XPYCDRHVZ",0.577814228773567,-1.10811042028394,NA,NA,NA,NA,NA,0.279835449561457,-2.84505257737483,NA,NA,NA,NA,0.98947623182689,0.421240588710662,NA,NA,NA,NA,0.460018444736432,-1.63472361945011,NA,NA,NA,NA,0.729452915818974,-0.55929871774374,NA,NA,NA,NA,4.41563961816775,3.5238075473377,5.43446526755784,7.99500703594782,1.99461528313984,"AL_ann","Single-condition",2,39,NA,NA
5,"environment 2","subRoom5_5_8","A1CE2XPYCDRHVZ",1,2.36666666666667,0.633333333333333,19,30,"78%",-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,8,3,19,0,0.666666666666667,"A1CE2XPYCDRHVZ",0.577814228773567,-1.10811042028394,NA,NA,NA,NA,NA,0.279835449561457,-2.84505257737483,NA,NA,NA,NA,0.98947623182689,0.421240588710662,NA,NA,NA,NA,0.460018444736432,-1.63472361945011,NA,NA,NA,NA,0.729452915818974,-0.55929871774374,NA,NA,NA,NA,4.41563961816775,3.5238075473377,5.43446526755784,7.99500703594782,1.99461528313984,"AL_ann","Single-condition",2,39,NA,NA
5,"e1+e2","subRoom5_5_8","A1CE2XPYCDRHVZ",1,1.75714285714286,0.442857142857143,31,70,"78%",-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,22,15,33,0,0.666666666666667,"A1CE2XPYCDRHVZ",0.577814228773567,-1.10811042028394,NA,NA,NA,NA,NA,0.279835449561457,-2.84505257737483,NA,NA,NA,NA,0.98947623182689,0.421240588710662,NA,NA,NA,NA,0.460018444736432,-1.63472361945011,NA,NA,NA,NA,0.729452915818974,-0.55929871774374,NA,NA,NA,NA,4.41563961816775,3.5238075473377,5.43446526755784,7.99500703594782,1.99461528313984,"AL_ann","Single-condition",2,39,NA,NA
